0,1,2,3,4,5,6,7
1.3332,173.6428571,0.839014842,1.16E+14,2.97E+14,5.00E+14,7.14E+14,9.36E+14
1.3332,173.6428571,1.524210296,1.64E+14,4.25E+14,7.20E+14,1.03E+15,1.36E+15
1.3332,173.6428571,2.483483932,2.44E+14,6.32E+14,1.07E+15,1.54E+15,2.03E+15
1.3332,174.0117863,83.93243595,2.10E+15,5.19E+15,8.74E+15,1.26E+16,1.66E+16
1.3332,174.3478357,33.17332209,2.52E+15,6.24E+15,1.05E+16,1.51E+16,1.99E+16
1.3332,174.657145,44.36232074,2.96E+15,7.33E+15,1.24E+16,1.78E+16,2.35E+16
1.3332,175.6208566,51.14032967,3.02E+15,7.47E+15,1.26E+16,1.81E+16,2.40E+16
1.3332,175.9729965,16.12705236,1.32E+15,3.27E+15,5.51E+15,7.91E+15,1.04E+16
1.3332,176.0315541,103.4223163,4.37E+14,1.11E+15,1.89E+15,2.74E+15,3.63E+15
1.3332,176.3487773,63.38005344,2.90E+15,7.17E+15,1.21E+16,1.74E+16,2.31E+16
1.3332,176.5162206,57.00569702,2.97E+15,7.34E+15,1.24E+16,1.78E+16,2.36E+16
1.3332,176.5550866,5.11844689,4.37E+14,1.11E+15,1.87E+15,2.69E+15,3.55E+15
1.3332,176.8450429,101.4998362,5.90E+14,1.49E+15,2.52E+15,3.65E+15,4.83E+15
1.3332,176.8494995,104.9664358,2.95E+14,7.59E+14,1.30E+15,1.89E+15,2.51E+15
1.3332,176.9442395,37.97442258,2.58E+15,6.38E+15,1.07E+16,1.55E+16,2.04E+16
1.3332,176.9980406,106.0311322,2.06E+14,5.34E+14,9.19E+14,1.34E+15,1.78E+15
1.3332,177.0722967,90.89761672,1.44E+15,3.58E+15,6.03E+15,8.69E+15,1.15E+16
1.3332,177.0759098,28.02705317,2.07E+15,5.13E+15,8.64E+15,1.24E+16,1.64E+16
1.3332,177.1041414,106.7916295,1.47E+14,3.79E+14,6.53E+14,9.53E+14,1.27E+15
1.3332,177.1799277,107.3348419,1.09E+14,2.77E+14,4.74E+14,6.90E+14,9.19E+14
1.3332,177.2340608,107.7228508,8.45E+13,2.09E+14,3.53E+14,5.10E+14,6.75E+14
1.3332,177.2727273,108,6.91E+13,1.66E+14,2.75E+14,3.94E+14,5.19E+14
1.3332,177.7104539,75.03701927,2.41E+15,5.94E+15,1.00E+16,1.44E+16,1.91E+16
1.3332,178.5780009,68.61930202,2.60E+15,6.41E+15,1.08E+16,1.56E+16,2.06E+16
1.3332,179.5184529,9.704873516,7.53E+14,1.88E+15,3.16E+15,4.54E+15,5.99E+15
1.3332,179.9118833,22.55202737,1.61E+15,3.99E+15,6.72E+15,9.66E+15,1.28E+16
1.3332,180.2184929,32.55656769,2.14E+15,5.29E+15,8.91E+15,1.28E+16,1.69E+16
1.3332,180.3214286,0,6.04E+13,1.45E+14,2.34E+14,3.25E+14,4.17E+14
1.3332,180.3214286,0.766136039,9.19E+13,2.31E+14,3.82E+14,5.41E+14,7.04E+14
1.3332,180.3214286,1.838726493,1.48E+14,3.79E+14,6.38E+14,9.14E+14,1.20E+15
1.3332,180.3567225,96.96759034,8.82E+14,2.20E+15,3.71E+15,5.36E+15,7.10E+15
1.3332,180.3742915,41.90708318,2.48E+15,6.14E+15,1.03E+16,1.49E+16,1.97E+16
1.3332,180.539682,83.5383071,1.78E+15,4.41E+15,7.43E+15,1.07E+16,1.42E+16
1.3332,180.8158659,47.31016498,2.58E+15,6.38E+15,1.07E+16,1.55E+16,2.05E+16
1.3332,181.3327795,53.56778278,2.61E+15,6.44E+15,1.09E+16,1.57E+16,2.07E+16
1.3332,181.6748565,59.70714033,2.56E+15,6.33E+15,1.07E+16,1.54E+16,2.04E+16
1.3332,182.1131271,65.44846306,2.44E+15,6.02E+15,1.01E+16,1.46E+16,1.94E+16
1.3332,182.5132716,27.47431043,1.77E+15,4.38E+15,7.37E+15,1.06E+16,1.40E+16
1.3332,182.6090186,103.3074257,3.69E+14,9.41E+14,1.61E+15,2.33E+15,3.09E+15
1.3332,182.781299,70.97924616,2.24E+15,5.52E+15,9.31E+15,1.34E+16,1.78E+16
1.3332,183.0290857,15.14054676,1.04E+15,2.58E+15,4.34E+15,6.23E+15,8.23E+15
1.3332,183.0579565,3.948048381,2.46E+14,6.22E+14,1.05E+15,1.50E+15,1.97E+15
1.3332,183.072399,37.55355047,2.17E+15,5.37E+15,9.04E+15,1.30E+16,1.72E+16
1.3332,183.4051514,76.55636468,1.98E+15,4.89E+15,8.25E+15,1.19E+16,1.58E+16
1.3332,183.4970704,104.9695008,2.41E+14,6.24E+14,1.07E+15,1.56E+15,2.08E+15
1.3332,183.7054912,106.0331214,1.68E+14,4.37E+14,7.55E+14,1.10E+15,1.47E+15
1.3332,183.8393149,89.87080491,1.26E+15,3.12E+15,5.26E+15,7.59E+15,1.01E+16
1.3332,183.8543632,106.7928504,1.19E+14,3.09E+14,5.34E+14,7.82E+14,1.05E+15
1.3332,183.9607003,107.335514,8.87E+13,2.26E+14,3.87E+14,5.65E+14,7.55E+14
1.3332,184.0366554,107.7231308,6.92E+13,1.71E+14,2.89E+14,4.18E+14,5.55E+14
1.3332,184.0909091,108,5.68E+13,1.36E+14,2.26E+14,3.24E+14,4.27E+14
1.3332,184.2921234,101.1678604,4.99E+14,1.26E+15,2.14E+15,3.10E+15,4.11E+15
1.3332,184.9921664,8.805106909,5.92E+14,1.47E+15,2.47E+15,3.55E+15,4.68E+15
1.3332,186.2918642,42.99059551,2.13E+15,5.25E+15,8.84E+15,1.28E+16,1.69E+16
1.3332,186.4664688,22.68111292,1.36E+15,3.36E+15,5.65E+15,8.13E+15,1.07E+16
1.3332,186.5690099,49.89705363,2.22E+15,5.47E+15,9.22E+15,1.33E+16,1.76E+16
1.3332,186.8126442,56.32348015,2.22E+15,5.48E+15,9.25E+15,1.33E+16,1.77E+16
1.3332,186.8596638,32.3838627,1.77E+15,4.37E+15,7.36E+15,1.06E+16,1.40E+16
1.3332,186.9139809,97.0957122,7.18E+14,1.79E+15,3.03E+15,4.38E+15,5.80E+15
1.3332,187,-150,3.74E+12,9.42E+12,1.57E+13,2.22E+13,2.90E+13
1.3332,187,-143.1818182,3.78E+12,9.54E+12,1.59E+13,2.25E+13,2.93E+13
1.3332,187,-136.3636364,3.93E+12,9.89E+12,1.64E+13,2.33E+13,3.04E+13
1.3332,187,-129.5454545,4.17E+12,1.05E+13,1.74E+13,2.47E+13,3.21E+13
1.3332,187,-122.7272727,4.51E+12,1.13E+13,1.88E+13,2.66E+13,3.47E+13
1.3332,187,-115.9090909,4.96E+12,1.24E+13,2.06E+13,2.92E+13,3.80E+13
1.3332,187,-109.0909091,5.54E+12,1.39E+13,2.30E+13,3.25E+13,4.23E+13
1.3332,187,-102.2727273,6.26E+12,1.56E+13,2.59E+13,3.66E+13,4.76E+13
1.3332,187,-95.45454545,7.13E+12,1.78E+13,2.94E+13,4.15E+13,5.40E+13
1.3332,187,-88.63636364,8.18E+12,2.04E+13,3.36E+13,4.75E+13,6.17E+13
1.3332,187,-81.81818182,9.43E+12,2.34E+13,3.87E+13,5.46E+13,7.09E+13
1.3332,187,-75,1.09E+13,2.71E+13,4.46E+13,6.29E+13,8.17E+13
1.3332,187,-68.18181818,1.27E+13,3.13E+13,5.16E+13,7.27E+13,9.43E+13
1.3332,187,-61.36363636,1.47E+13,3.63E+13,5.98E+13,8.42E+13,1.09E+14
1.3332,187,-54.54545455,1.71E+13,4.21E+13,6.93E+13,9.75E+13,1.26E+14
1.3332,187,-47.72727273,1.99E+13,4.88E+13,8.02E+13,1.13E+14,1.46E+14
1.3332,187,-40.90909091,2.30E+13,5.65E+13,9.26E+13,1.30E+14,1.68E+14
1.3332,187,-34.09090909,2.66E+13,6.52E+13,1.07E+14,1.50E+14,1.94E+14
1.3332,187,-27.27272727,3.06E+13,7.48E+13,1.22E+14,1.71E+14,2.21E+14
1.3332,187,-20.45454545,3.51E+13,8.56E+13,1.40E+14,1.95E+14,2.52E+14
1.3332,187,-13.63636364,4.01E+13,9.75E+13,1.59E+14,2.22E+14,2.86E+14
1.3332,187,-6.818181818,4.61E+13,1.12E+14,1.82E+14,2.54E+14,3.27E+14
1.3332,187,0,5.60E+13,1.35E+14,2.19E+14,3.05E+14,3.91E+14
1.3332,187.0551088,62.39917132,2.16E+15,5.32E+15,8.97E+15,1.29E+16,1.71E+16
1.3332,187.2618609,-150,3.75E+12,9.45E+12,1.57E+13,2.23E+13,2.91E+13
1.3332,187.2627967,-143.1818182,3.80E+12,9.56E+12,1.59E+13,2.26E+13,2.94E+13
1.3332,187.2642964,-136.3636364,3.94E+12,9.92E+12,1.65E+13,2.34E+13,3.05E+13
1.3332,187.2658738,-129.5454545,4.18E+12,1.05E+13,1.75E+13,2.48E+13,3.22E+13
1.3332,187.2672376,-122.7272727,4.52E+12,1.14E+13,1.89E+13,2.67E+13,3.48E+13
1.3332,187.2682799,-115.9090909,4.98E+12,1.25E+13,2.07E+13,2.93E+13,3.82E+13
1.3332,187.2690016,-109.0909091,5.56E+12,1.39E+13,2.31E+13,3.26E+13,4.24E+13
1.3332,187.2694591,-102.2727273,6.28E+12,1.57E+13,2.60E+13,3.67E+13,4.78E+13
1.3332,187.2697309,-95.45454545,7.15E+12,1.78E+13,2.95E+13,4.17E+13,5.42E+13
1.3332,187.2698955,-88.63636364,8.21E+12,2.04E+13,3.37E+13,4.76E+13,6.19E+13
1.3332,187.2700098,-81.81818182,9.47E+12,2.35E+13,3.88E+13,5.48E+13,7.11E+13
1.3332,187.2701071,-75,1.10E+13,2.72E+13,4.48E+13,6.31E+13,8.20E+13
1.3332,187.2702055,-68.18181818,1.27E+13,3.15E+13,5.18E+13,7.30E+13,9.47E+13
1.3332,187.2703134,-61.36363636,1.48E+13,3.65E+13,6.01E+13,8.46E+13,1.10E+14
1.3332,187.2704495,-54.54545455,1.72E+13,4.24E+13,6.96E+13,9.80E+13,1.27E+14
1.3332,187.2706005,-47.72727273,2.00E+13,4.92E+13,8.07E+13,1.13E+14,1.47E+14
1.3332,187.2706868,-27.27272727,3.11E+13,7.61E+13,1.24E+14,1.75E+14,2.26E+14
1.3332,187.2707306,-40.90909091,2.32E+13,5.70E+13,9.35E+13,1.31E+14,1.70E+14
1.3332,187.2707931,-34.09090909,2.69E+13,6.60E+13,1.08E+14,1.52E+14,1.96E+14
1.3332,187.2716207,-20.45454545,3.60E+13,8.79E+13,1.44E+14,2.01E+14,2.60E+14
1.3332,187.3476198,-13.63636364,4.20E+13,1.02E+14,1.66E+14,2.33E+14,3.01E+14
1.3332,187.3964638,68.16704643,2.02E+15,4.99E+15,8.41E+15,1.21E+16,1.61E+16
1.3332,187.616135,81.55545733,1.54E+15,3.81E+15,6.43E+15,9.27E+15,1.23E+16
1.3332,187.6284662,-150,3.77E+12,9.49E+12,1.58E+13,2.24E+13,2.92E+13
1.3332,187.6307121,-143.1818182,3.81E+12,9.61E+12,1.60E+13,2.27E+13,2.95E+13
1.3332,187.6343113,-136.3636364,3.96E+12,9.96E+12,1.66E+13,2.35E+13,3.06E+13
1.3332,187.638097,-129.5454545,4.20E+12,1.06E+13,1.75E+13,2.49E+13,3.24E+13
1.3332,187.6413702,-122.7272727,4.54E+12,1.14E+13,1.89E+13,2.68E+13,3.49E+13
1.3332,187.6438718,-115.9090909,5.00E+12,1.25E+13,2.08E+13,2.94E+13,3.83E+13
1.3332,187.6456039,-109.0909091,5.59E+12,1.40E+13,2.32E+13,3.28E+13,4.26E+13
1.3332,187.6467019,-102.2727273,6.31E+12,1.58E+13,2.61E+13,3.69E+13,4.80E+13
1.3332,187.6473542,-95.45454545,7.19E+12,1.79E+13,2.96E+13,4.19E+13,5.44E+13
1.3332,187.6477492,-88.63636364,8.25E+12,2.05E+13,3.39E+13,4.79E+13,6.22E+13
1.3332,187.6480235,-81.81818182,9.52E+12,2.36E+13,3.90E+13,5.50E+13,7.15E+13
1.3332,187.6482569,-75,1.10E+13,2.73E+13,4.50E+13,6.35E+13,8.24E+13
1.3332,187.6484933,-68.18181818,1.28E+13,3.16E+13,5.21E+13,7.34E+13,9.53E+13
1.3332,187.6487521,-61.36363636,1.49E+13,3.67E+13,6.05E+13,8.51E+13,1.10E+14
1.3332,187.6490789,-54.54545455,1.73E+13,4.27E+13,7.02E+13,9.87E+13,1.28E+14
1.3332,187.6494412,-47.72727273,2.02E+13,4.96E+13,8.15E+13,1.15E+14,1.48E+14
1.3332,187.6496484,-27.27272727,3.19E+13,7.79E+13,1.28E+14,1.79E+14,2.31E+14
1.3332,187.6497534,-40.90909091,2.35E+13,5.77E+13,9.46E+13,1.33E+14,1.72E+14
1.3332,187.6499035,-34.09090909,2.74E+13,6.71E+13,1.10E+14,1.54E+14,2.00E+14
1.3332,187.6518898,-20.45454545,3.73E+13,9.10E+13,1.49E+14,2.09E+14,2.70E+14
1.3332,187.7648119,-6.818181818,5.31E+13,1.30E+14,2.12E+14,2.97E+14,3.84E+14
1.3332,187.8342874,-13.63636364,4.47E+13,1.09E+14,1.78E+14,2.49E+14,3.22E+14
1.3332,187.9213558,37.64428272,1.88E+15,4.65E+15,7.83E+15,1.13E+16,1.49E+16
1.3332,188.1417136,-150,3.79E+12,9.55E+12,1.59E+13,2.25E+13,2.94E+13
1.3332,188.1457937,-143.1818182,3.84E+12,9.67E+12,1.61E+13,2.28E+13,2.97E+13
1.3332,188.1523322,-136.3636364,3.98E+12,1.00E+13,1.67E+13,2.36E+13,3.08E+13
1.3332,188.1592096,-129.5454545,4.23E+12,1.06E+13,1.77E+13,2.50E+13,3.26E+13
1.3332,188.1651559,-122.7272727,4.58E+12,1.15E+13,1.91E+13,2.70E+13,3.51E+13
1.3332,188.1697004,-115.9090909,5.04E+12,1.26E+13,2.09E+13,2.96E+13,3.86E+13
1.3332,188.1728472,-109.0909091,5.63E+12,1.41E+13,2.33E+13,3.30E+13,4.29E+13
1.3332,188.1748418,-102.2727273,6.36E+12,1.59E+13,2.63E+13,3.71E+13,4.83E+13
1.3332,188.1760268,-95.45454545,7.24E+12,1.80E+13,2.98E+13,4.21E+13,5.48E+13
1.3332,188.1767444,-88.63636364,8.31E+12,2.07E+13,3.41E+13,4.82E+13,6.26E+13
1.3332,188.1772427,-81.81818182,9.59E+12,2.38E+13,3.93E+13,5.54E+13,7.19E+13
1.3332,188.1776668,-75,1.11E+13,2.75E+13,4.54E+13,6.39E+13,8.30E+13
1.3332,188.1780961,-68.18181818,1.29E+13,3.19E+13,5.25E+13,7.40E+13,9.60E+13
1.3332,188.1785663,-61.36363636,1.50E+13,3.71E+13,6.10E+13,8.59E+13,1.11E+14
1.3332,188.17916,-54.54545455,1.75E+13,4.31E+13,7.09E+13,9.98E+13,1.29E+14
1.3332,188.1798182,-47.72727273,2.05E+13,5.03E+13,8.25E+13,1.16E+14,1.50E+14
1.3332,188.1801945,-27.27272727,3.29E+13,8.05E+13,1.32E+14,1.85E+14,2.39E+14
1.3332,188.1803854,-40.90909091,2.39E+13,5.87E+13,9.62E+13,1.35E+14,1.75E+14
1.3332,188.180658,-34.09090909,2.80E+13,6.86E+13,1.12E+14,1.58E+14,2.04E+14
1.3332,188.1842665,-20.45454545,3.89E+13,9.52E+13,1.56E+14,2.19E+14,2.83E+14
1.3332,188.4027956,73.59918227,1.81E+15,4.46E+15,7.52E+15,1.09E+16,1.44E+16
1.3332,188.500877,27.65951122,1.50E+15,3.70E+15,6.23E+15,8.97E+15,1.19E+16
1.3332,188.5156222,-13.63636364,4.90E+13,1.20E+14,1.96E+14,2.75E+14,3.56E+14
1.3332,188.7157205,5.319440847,3.13E+14,7.80E+14,1.31E+15,1.87E+15,2.46E+15
1.3332,188.8355487,-6.818181818,6.33E+13,1.55E+14,2.55E+14,3.59E+14,4.66E+14
1.3332,188.8602599,-150,3.83E+12,9.63E+12,1.60E+13,2.27E+13,2.96E+13
1.3332,188.8669079,-143.1818182,3.87E+12,9.75E+12,1.62E+13,2.30E+13,2.99E+13
1.3332,188.8775614,-136.3636364,4.02E+12,1.01E+13,1.68E+13,2.38E+13,3.10E+13
1.3332,188.8830168,15.97091632,9.39E+14,2.32E+15,3.90E+15,5.61E+15,7.41E+15
1.3332,188.8887672,-129.5454545,4.27E+12,1.07E+13,1.78E+13,2.52E+13,3.28E+13
1.3332,188.8984558,-122.7272727,4.62E+12,1.16E+13,1.92E+13,2.72E+13,3.54E+13
1.3332,188.9058604,-115.9090909,5.08E+12,1.27E+13,2.11E+13,2.99E+13,3.89E+13
1.3332,188.9109877,-109.0909091,5.68E+12,1.42E+13,2.35E+13,3.33E+13,4.33E+13
1.3332,188.9142376,-102.2727273,6.42E+12,1.60E+13,2.65E+13,3.75E+13,4.87E+13
1.3332,188.9161685,-95.45454545,7.31E+12,1.82E+13,3.01E+13,4.25E+13,5.52E+13
1.3332,188.9173377,-88.63636364,8.40E+12,2.09E+13,3.45E+13,4.86E+13,6.32E+13
1.3332,188.9181496,-81.81818182,9.69E+12,2.40E+13,3.97E+13,5.59E+13,7.26E+13
1.3332,188.9188406,-75,1.12E+13,2.78E+13,4.58E+13,6.46E+13,8.38E+13
1.3332,188.9195401,-68.18181818,1.31E+13,3.23E+13,5.31E+13,7.48E+13,9.70E+13
1.3332,188.9203062,-61.36363636,1.52E+13,3.75E+13,6.17E+13,8.69E+13,1.13E+14
1.3332,188.9212736,-54.54545455,1.78E+13,4.38E+13,7.19E+13,1.01E+14,1.31E+14
1.3332,188.922346,-47.72727273,2.08E+13,5.11E+13,8.40E+13,1.18E+14,1.53E+14
1.3332,188.9229592,-27.27272727,3.44E+13,8.41E+13,1.38E+14,1.94E+14,2.51E+14
1.3332,188.9232702,-40.90909091,2.45E+13,6.00E+13,9.84E+13,1.38E+14,1.79E+14
1.3332,188.9237144,-34.09090909,2.89E+13,7.07E+13,1.16E+14,1.63E+14,2.11E+14
1.3332,188.9295938,-20.45454545,4.12E+13,1.01E+14,1.65E+14,2.32E+14,3.01E+14
1.3332,189.4694908,-13.63636364,5.53E+13,1.35E+14,2.22E+14,3.13E+14,4.06E+14
1.3332,189.6028638,103.0935287,3.05E+14,7.81E+14,1.33E+15,1.94E+15,2.58E+15
1.3332,189.8662248,-150,3.87E+12,9.74E+12,1.62E+13,2.30E+13,2.99E+13
1.3332,189.8764678,-143.1818182,3.92E+12,9.86E+12,1.64E+13,2.32E+13,3.03E+13
1.3332,189.8928823,-136.3636364,4.07E+12,1.02E+13,1.70E+13,2.41E+13,3.14E+13
1.3332,189.9101478,-129.5454545,4.32E+12,1.08E+13,1.80E+13,2.55E+13,3.32E+13
1.3332,189.9250757,-122.7272727,4.67E+12,1.17E+13,1.94E+13,2.75E+13,3.58E+13
1.3332,189.9364845,-115.9090909,5.15E+12,1.29E+13,2.14E+13,3.02E+13,3.93E+13
1.3332,189.9443844,-109.0909091,5.75E+12,1.44E+13,2.38E+13,3.36E+13,4.37E+13
1.3332,189.9493918,-102.2727273,6.50E+12,1.62E+13,2.68E+13,3.79E+13,4.92E+13
1.3332,189.9523668,-95.45454545,7.41E+12,1.84E+13,3.05E+13,4.30E+13,5.59E+13
1.3332,189.9541683,-88.63636364,8.51E+12,2.11E+13,3.49E+13,4.92E+13,6.39E+13
1.3332,189.9554192,-81.81818182,9.82E+12,2.43E+13,4.01E+13,5.66E+13,7.35E+13
1.3332,189.9564838,-75,1.14E+13,2.82E+13,4.64E+13,6.54E+13,8.49E+13
1.3332,189.9575616,-68.18181818,1.33E+13,3.27E+13,5.39E+13,7.59E+13,9.84E+13
1.3332,189.9587421,-61.36363636,1.55E+13,3.81E+13,6.27E+13,8.83E+13,1.14E+14
1.3332,189.9602326,-54.54545455,1.81E+13,4.46E+13,7.33E+13,1.03E+14,1.34E+14
1.3332,189.961885,-47.72727273,2.13E+13,5.23E+13,8.59E+13,1.21E+14,1.57E+14
1.3332,189.9628296,-27.27272727,3.63E+13,8.88E+13,1.46E+14,2.05E+14,2.66E+14
1.3332,189.9633088,-40.90909091,2.52E+13,6.18E+13,1.01E+14,1.43E+14,1.85E+14
1.3332,189.9639933,-34.09090909,3.01E+13,7.37E+13,1.21E+14,1.70E+14,2.20E+14
1.3332,189.9730521,-20.45454545,4.49E+13,1.10E+14,1.80E+14,2.54E+14,3.29E+14
1.3332,190.0947187,104.956497,1.93E+14,5.02E+14,8.65E+14,1.26E+15,1.68E+15
1.3332,190.3805406,106.0246816,1.33E+14,3.49E+14,6.04E+14,8.85E+14,1.18E+15
1.3332,190.4254628,100.5294218,4.45E+14,1.12E+15,1.91E+15,2.77E+15,3.67E+15
1.3332,190.5370721,89.17014577,1.05E+15,2.61E+15,4.40E+15,6.36E+15,8.42E+15
1.3332,190.5846991,106.7876706,9.46E+13,2.46E+14,4.25E+14,6.24E+14,8.36E+14
1.3332,190.7305266,107.3326627,7.04E+13,1.79E+14,3.08E+14,4.50E+14,6.01E+14
1.3332,190.8346891,107.7219428,5.51E+13,1.36E+14,2.30E+14,3.33E+14,4.42E+14
1.3332,190.9090909,108,4.54E+13,1.08E+14,1.80E+14,2.59E+14,3.41E+14
1.3332,191.797577,-3.547808482,1.10E+14,2.72E+14,4.50E+14,6.39E+14,8.35E+14
1.3332,191.8001421,2.123945735,2.07E+14,5.12E+14,8.54E+14,1.22E+15,1.60E+15
1.3332,191.8498733,35.28835894,1.60E+15,3.94E+15,6.63E+15,9.56E+15,1.26E+16
1.3332,191.8868401,-144.6777018,3.99E+12,1.00E+13,1.66E+13,2.36E+13,3.07E+13
1.3332,191.8972097,-16.55022162,5.98E+13,1.47E+14,2.42E+14,3.42E+14,4.45E+14
1.3332,191.9410493,-34.65934689,3.17E+13,7.77E+13,1.27E+14,1.79E+14,2.33E+14
1.3332,191.9756263,22.33396329,1.14E+15,2.81E+15,4.73E+15,6.80E+15,8.99E+15
1.3332,192.028677,10.31525505,5.94E+14,1.47E+15,2.46E+15,3.54E+15,4.67E+15
1.3332,192.0370226,-9.943529261,8.32E+13,2.04E+14,3.38E+14,4.80E+14,6.26E+14
1.3332,192.0724287,-150,3.96E+12,9.96E+12,1.65E+13,2.34E+13,3.05E+13
1.3332,192.2130174,-89.12938344,8.63E+12,2.14E+13,3.53E+13,4.98E+13,6.47E+13
1.3332,192.2143521,-29.64219637,3.73E+13,9.13E+13,1.50E+14,2.11E+14,2.74E+14
1.3332,192.2235908,-61.87035635,1.58E+13,3.89E+13,6.40E+13,9.01E+13,1.17E+14
1.3332,192.2511713,-68.68306308,1.35E+13,3.33E+13,5.48E+13,7.71E+13,1.00E+14
1.3332,192.2548161,-75.6147789,1.16E+13,2.85E+13,4.70E+13,6.62E+13,8.59E+13
1.3332,192.2587076,-82.32472138,9.98E+12,2.47E+13,4.07E+13,5.74E+13,7.45E+13
1.3332,192.2612725,-95.83830608,7.53E+12,1.87E+13,3.09E+13,4.37E+13,5.67E+13
1.3332,192.2756596,-55.05952577,1.86E+13,4.58E+13,7.52E+13,1.06E+14,1.37E+14
1.3332,192.2974894,-117.9944992,5.11E+12,1.28E+13,2.12E+13,3.00E+13,3.90E+13
1.3332,192.2983985,-104.5957184,6.38E+12,1.59E+13,2.63E+13,3.71E+13,4.83E+13
1.3332,192.3049543,-111.1968891,5.69E+12,1.42E+13,2.35E+13,3.32E+13,4.32E+13
1.3332,192.3141316,-48.34773568,2.20E+13,5.40E+13,8.87E+13,1.25E+14,1.62E+14
1.3332,192.3786991,-124.7302218,4.67E+12,1.17E+13,1.94E+13,2.75E+13,3.58E+13
1.3332,192.4602848,-41.47743749,2.65E+13,6.49E+13,1.06E+14,1.50E+14,1.94E+14
1.3332,192.4644406,-132.1006248,4.32E+12,1.08E+13,1.80E+13,2.55E+13,3.32E+13
1.3332,192.4974917,-23.26812644,4.72E+13,1.15E+14,1.90E+14,2.68E+14,3.48E+14
1.3332,192.623894,40.06132295,1.68E+15,4.13E+15,6.96E+15,1.00E+16,1.33E+16
1.3332,192.8106957,70.53853006,1.64E+15,4.04E+15,6.81E+15,9.83E+15,1.30E+16
1.3332,192.8735889,45.96789579,1.76E+15,4.35E+15,7.33E+15,1.06E+16,1.40E+16
1.3332,192.894898,65.82728933,1.73E+15,4.26E+15,7.18E+15,1.04E+16,1.37E+16
1.3332,193.195395,31.00808605,1.40E+15,3.46E+15,5.82E+15,8.39E+15,1.11E+16
1.3332,193.227068,-139.2678403,4.13E+12,1.04E+13,1.72E+13,2.44E+13,3.17E+13
1.3332,193.2402442,59.43926207,1.78E+15,4.39E+15,7.41E+15,1.07E+16,1.42E+16
1.3332,193.3982733,53.08164826,1.79E+15,4.40E+15,7.42E+15,1.07E+16,1.42E+16
1.3332,193.4203825,75.88667705,1.46E+15,3.60E+15,6.07E+15,8.76E+15,1.16E+16
1.3332,193.597832,82.24709675,1.23E+15,3.03E+15,5.11E+15,7.38E+15,9.79E+15
1.3332,193.6572497,94.7977009,6.81E+14,1.69E+15,2.86E+15,4.14E+15,5.49E+15
1.3332,193.9720168,26.07034728,1.20E+15,2.96E+15,4.99E+15,7.18E+15,9.49E+15
1.3332,194.0845812,6.949139628,4.30E+14,1.06E+15,1.78E+15,2.56E+15,3.37E+15
1.3332,194.8060768,16.54951299,8.18E+14,2.02E+15,3.39E+15,4.88E+15,6.44E+15
1.3332,195.8076656,-6.469332588,1.33E+14,3.28E+14,5.46E+14,7.78E+14,1.02E+15
1.3332,195.8875271,-144.9603026,4.11E+12,1.03E+13,1.71E+13,2.43E+13,3.16E+13
1.3332,195.9742829,0.045097657,2.25E+14,5.54E+14,9.25E+14,1.32E+15,1.74E+15
1.3332,195.9758156,-32.36944015,3.82E+13,9.34E+13,1.54E+14,2.17E+14,2.81E+14
1.3332,196.0974167,-86.95852839,9.34E+12,2.31E+13,3.81E+13,5.37E+13,6.97E+13
1.3332,196.1247154,-59.63877625,1.75E+13,4.29E+13,7.04E+13,9.91E+13,1.28E+14
1.3332,196.2868588,102.9213249,2.45E+14,6.29E+14,1.08E+15,1.57E+15,2.09E+15
1.3332,196.3010227,-79.84133168,1.09E+13,2.69E+13,4.44E+13,6.25E+13,8.11E+13
1.3332,196.4048262,-114.4749028,5.57E+12,1.39E+13,2.30E+13,3.25E+13,4.23E+13
1.3332,196.4073112,-52.50844251,2.10E+13,5.15E+13,8.45E+13,1.19E+14,1.54E+14
1.3332,196.4160466,-121.2569832,5.04E+12,1.26E+13,2.09E+13,2.95E+13,3.84E+13
1.3332,196.5034996,-107.62221,6.25E+12,1.55E+13,2.57E+13,3.63E+13,4.72E+13
1.3332,196.5971592,-19.4948924,6.60E+13,1.62E+14,2.67E+14,3.79E+14,4.94E+14
1.3332,196.6269419,-66.70172116,1.48E+13,3.63E+13,5.97E+13,8.41E+13,1.09E+14
1.3332,196.6458946,-26.06341928,4.93E+13,1.21E+14,1.99E+14,2.81E+14,3.66E+14
1.3332,196.6482968,104.9796101,1.47E+14,3.86E+14,6.67E+14,9.77E+14,1.31E+15
1.3332,196.6622962,-12.81225841,9.37E+13,2.30E+14,3.82E+14,5.42E+14,7.09E+14
1.3332,196.6734901,-39.22117283,3.09E+13,7.55E+13,1.24E+14,1.75E+14,2.27E+14
1.3332,196.7353545,87.97164809,8.89E+14,2.20E+15,3.71E+15,5.36E+15,7.10E+15
1.3332,196.8098295,-150,4.11E+12,1.03E+13,1.71E+13,2.42E+13,3.16E+13
1.3332,196.8155581,-100.4990594,7.14E+12,1.77E+13,2.93E+13,4.13E+13,5.37E+13
1.3332,196.8735859,-93.35592485,8.22E+12,2.04E+13,3.36E+13,4.74E+13,6.15E+13
1.3332,196.931355,-127.8619652,4.66E+12,1.17E+13,1.93E+13,2.74E+13,3.56E+13
1.3332,197.0269872,106.0396826,1.01E+14,2.67E+14,4.64E+14,6.81E+14,9.13E+14
